row,column,date,red,green,blue
98,32,2010-05-01,194,227,235
98,33,2010-06-01,248,208,201
98,34,2010-07-01,150,203,217
98,35,2010-08-01,139,196,212
98,36,2010-09-01,156,206,220
98,37,2010-10-01,174,216,228
98,38,2010-11-01,167,212,225
98,39,2010-12-01,184,222,233
98,40,2011-01-01,180,220,232
98,41,2011-02-01,201,228,236
98,42,2011-03-01,171,215,227
98,43,2011-04-01,160,208,222
98,44,2011-05-01,160,208,222
98,45,2011-06-01,171,215,227
98,46,2011-07-01,147,201,216
98,47,2011-08-01,163,209,223
98,48,2011-09-01,164,210,223
98,49,2011-10-01,132,192,210
99,0,2007-09-01,229,239,242
99,1,2007-10-01,248,191,180
99,2,2007-11-01,248,205,197
99,3,2007-12-01,233,241,242
99,4,2008-01-01,245,233,230
99,5,2008-02-01,247,220,216
99,6,2008-03-01,177,218,229
99,7,2008-04-01,240,244,244
99,8,2008-05-01,159,208,221
99,9,2008-06-01,179,219,230
99,10,2008-07-01,202,229,236
99,11,2008-08-01,164,211,224
99,12,2008-09-01,171,214,227
99,13,2008-10-01,170,215,227
99,14,2008-11-01,143,198,215
99,15,2008-12-01,165,212,224
99,16,2009-01-01,158,208,221
99,17,2009-02-01,160,208,222
99,18,2009-03-01,149,202,217
99,19,2009-04-01,139,196,212
99,20,2009-05-01,136,195,211
99,21,2009-06-01,136,194,212
99,22,2009-07-01,167,213,225
99,23,2009-08-01,124,188,207
99,24,2009-09-01,196,228,235
99,25,2009-10-01,175,217,229
99,26,2009-11-01,188,224,234
99,27,2009-12-01,245,232,229
99,28,2010-01-01,167,212,225
99,29,2010-02-01,185,222,233
99,30,2010-03-01,176,218,229
99,31,2010-04-01,188,224,234
99,32,2010-05-01,173,216,228
99,33,2010-06-01,220,237,241
99,34,2010-07-01,144,199,216
99,35,2010-08-01,133,193,211
99,36,2010-09-01,167,212,225
99,37,2010-10-01,130,191,210
99,38,2010-11-01,169,214,226
99,39,2010-12-01,164,211,224
99,40,2011-01-01,177,218,229
99,41,2011-02-01,184,222,233
99,42,2011-03-01,160,208,222
99,43,2011-04-01,167,212,225
99,44,2011-05-01,157,207,220
99,45,2011-06-01,156,206,220
99,46,2011-07-01,157,207,220
99,47,2011-08-01,154,205,219
99,48,2011-09-01,169,213,226
99,49,2011-10-01,146,201,216
